circlename,regionname,divisionname,officename,pincode,officetype,delivery,district,statename,latitude,longitude
Tamilnadu Circle,Western Region Coimbatore,Krishnagiri Division,Kottur B.O,635121,BO,Delivery,KRISHNAGIRI,TAMIL NADU,12.7229,78.16554
Tamilnadu Circle,Western Region Coimbatore,Krishnagiri Division,Neralagiri B.O,635121,BO,Delivery,KRISHNAGIRI,TAMIL NADU,12.5186,78.2137
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Sanyasikaradu B.O,637002,BO,Delivery,NAMAKKAL,TAMIL NADU,11.184854,78.169308
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Reddipudur B.O,637014,BO,Delivery,NAMAKKAL,TAMIL NADU,11.350641,78.151989
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Ariyur B.O,637015,BO,Delivery,NAMAKKAL,TAMIL NADU,11.100702,78.132763
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Oruvandur B.O,637015,BO,Delivery,NAMAKKAL,TAMIL NADU,11.04577,78.157482
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Vallipuram B.O,637003,BO,Delivery,NAMAKKAL,TAMIL NADU,11.218805,78.116283
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Dhathathiripuram B.O,637018,BO,Delivery,NAMAKKAL,TAMIL NADU,11.347894,78.124523
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Navanipallipatti B.O,637018,BO,Delivery,NAMAKKAL,TAMIL NADU,11.369867,78.130016
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Veppampattiypudur B.O,637018,BO,Delivery,NAMAKKAL,TAMIL NADU,11.380853,78.080578
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Kolathupalayam B.O,637019,BO,Delivery,NAMAKKAL,TAMIL NADU,11.342401,78.121776
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Minnampalli B.O,637019,BO,Delivery,NAMAKKAL,TAMIL NADU,11.323175,78.179455
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,S.Uduppam B.O,637019,BO,Delivery,NAMAKKAL,TAMIL NADU,11.334161,78.135509
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Bailnadu B.O,637411,BO,Delivery,NAMAKKAL,TAMIL NADU,11.3940833,78.3280783
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Devanurnadu B.O,637411,BO,Delivery,NAMAKKAL,TAMIL NADU,11.2234029,78.3864774
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Melkalingampatti B.O,637411,BO,Delivery,NAMAKKAL,TAMIL NADU,11.2804671,78.3759978
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Navakkadu B.O,637411,BO,Delivery,NAMAKKAL,TAMIL NADU,11.3856033,78.33904
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Perakkarainadu B.O,637411,BO,Delivery,NAMAKKAL,TAMIL NADU,11.3919183,78.3148666
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Periyakovilur B.O,637411,BO,Delivery,NAMAKKAL,TAMIL NADU,11.2614027,78.3847907
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Thuvarapallam B.O,637411,BO,Delivery,NAMAKKAL,TAMIL NADU,11.3444949,78.3833266
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Veeraganurpatti B.O,637411,BO,Delivery,NAMAKKAL,TAMIL NADU,11.2217928,78.3088096
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Gandhipuram B.O,637409,BO,Non Delivery,NAMAKKAL,TAMIL NADU,11.293585,78.2362749
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Ramanadapuram B.O,637409,BO,Delivery,NAMAKKAL,TAMIL NADU,11.2953633,78.2602316
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Pavithirampudur B.O,637021,BO,Delivery,NAMAKKAL,TAMIL NADU,11.153754,78.376369
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Bommanpatti B.O,637212,BO,Delivery,NAMAKKAL,TAMIL NADU,11.299323,78.104458
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Karichchipalayam B.O,637201,BO,Delivery,NAMAKKAL,TAMIL NADU,11.302236,77.977407
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Molippalli B.O,637201,BO,Delivery,NAMAKKAL,TAMIL NADU,11.320394,77.963521
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Koothampoondi B.O,637202,BO,Delivery,NAMAKKAL,TAMIL NADU,11.307742,78.005859
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Ramapuram B.O,637202,BO,Delivery,NAMAKKAL,TAMIL NADU,11.439234,78.003799
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Alachampalayam B.O,637101,BO,Delivery,SALEM,TAMIL NADU,11.580887,77.819262
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Chittoor B.O,637101,BO,Delivery,SALEM,TAMIL NADU,11.642389,77.823315
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Kurumbalamahadevi B.O,637213,BO,Delivery,NAMAKKAL,TAMIL NADU,11.2039653,77.8698707
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Kallankattuvalasu B.O,638183,BO,Delivery,NAMAKKAL,TAMIL NADU,11.4295578,77.7249723
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Erumaipatti B.O,637102,BO,Non Delivery,SALEM,TAMIL NADU,11.562944,77.9167556
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,K.Vadugapatti B.O,637102,BO,Delivery,SALEM,TAMIL NADU,11.5947926,77.9480141
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Animoor B.O,637214,BO,Delivery,NAMAKKAL,TAMIL NADU,11.3384399,77.8716483
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Kuppandapalayam B.O,637205,BO,Delivery,NAMAKKAL,TAMIL NADU,11.39461,77.9450983
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Unjanai B.O,637205,BO,Delivery,NAMAKKAL,TAMIL NADU,11.3983,77.86915
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Vattur B.O,637205,BO,Delivery,NAMAKKAL,TAMIL NADU,11.4215,77.9576566
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Irugalur B.O,637103,BO,Delivery,SALEM,TAMIL NADU,11.5336275,77.9581528
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Karumanur B.O,637503,BO,Delivery,NAMAKKAL,TAMIL NADU,11.4658731,78.000213
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,N.Seerapalli B.O,637206,BO,Non Delivery,NAMAKKAL,TAMIL NADU,11.207351,77.964654
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Alampalayam B.O,638008,BO,Delivery,NAMAKKAL,TAMIL NADU,11.36694,77.7685616
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Elandakuttai B.O,638008,BO,Delivery,NAMAKKAL,TAMIL NADU,11.4056133,77.7751716
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,SamayaSangiliAgragaram B.O,638008,BO,Delivery,NAMAKKAL,TAMIL NADU,11.380972,77.716567
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,M.Rasampalayam B.O,637207,BO,Delivery,NAMAKKAL,TAMIL NADU,11.215806,78.106248
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Thindamangalam B.O,637207,BO,Delivery,NAMAKKAL,TAMIL NADU,11.259752,78.084276
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Vengarai B.O,637208,BO,Delivery,NAMAKKAL,TAMIL NADU,11.138902,77.930467
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Thirumangalam B.O,637302,BO,Delivery,NAMAKKAL,TAMIL NADU,11.4329133,77.9374783
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Kuppanur B.O,637301,BO,Non Delivery,SALEM,TAMIL NADU,11.4962783,77.8651883
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Mavelipalayam B.O,637301,BO,Delivery,SALEM,TAMIL NADU,11.47865,77.9016383
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Chinnathambipalayam B.O,637209,BO,Delivery,NAMAKKAL,TAMIL NADU,11.4176375,77.9353935
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Devanankurichi B.O,637209,BO,Delivery,NAMAKKAL,TAMIL NADU,11.3894554,77.8570253
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Sirumolasi B.O,637209,BO,Delivery,NAMAKKAL,TAMIL NADU,11.330365,77.884413
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Goundampalayam B.O,637210,BO,Delivery,NAMAKKAL,TAMIL NADU,11.302766,77.797157
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Karuveppampatti B.O,637304,BO,Delivery,NAMAKKAL,TAMIL NADU,11.398941,77.8746864
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Modamangalam B.O,637304,BO,Non Delivery,NAMAKKAL,TAMIL NADU,11.425188,77.825655
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Vengipalayam B.O,637304,BO,Delivery,SALEM,TAMIL NADU,11.423516,77.84244
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Kaveripatti B.O,637104,BO,Delivery,SALEM,TAMIL NADU,11.5417542,77.7321471
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Mettangadu B.O,637104,BO,Delivery,SALEM,TAMIL NADU,11.5606087,77.7494086
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Pullagoundampatti B.O,637104,BO,Delivery,SALEM,TAMIL NADU,11.53193,77.688326
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Vembaneri B.O,637105,BO,Delivery,SALEM,TAMIL NADU,11.685739,77.897067
Tamilnadu Circle,Western Region Coimbatore,Namakkal Division,Nanjai Edaiyar B.O,638182,BO,Delivery,NAMAKKAL,TAMIL NADU,11.125436,78.072848
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Hulical B.O,643102,BO,Delivery,THE NILGIRIS,TAMIL NADU,11.319774,76.773169
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Karumbalam B.O,643102,BO,Delivery,THE NILGIRIS,TAMIL NADU,11.332287,76.758041
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Vannarpet B.O,643102,BO,Non Delivery,THE NILGIRIS,TAMIL NADU,11.3536206,76.7909862
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,T.Manihatti B.O,643214,BO,Delivery,THE NILGIRIS,TAMIL NADU,11.424951,76.78739
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Kadinamalai B.O,643216,BO,Delivery,THE NILGIRIS,TAMIL NADU,11.43,77
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Gundada B.O,643217,BO,Delivery,THE NILGIRIS,TAMIL NADU,11.442762,76.835337
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Nedugula B.O,643217,BO,Delivery,THE NILGIRIS,TAMIL NADU,11.476884,76.890472
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Kinnakorai B.O,643219,BO,Delivery,THE NILGIRIS,TAMIL NADU,11.218872,76.66329
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Manjoor B.O,643219,BO,Non Delivery,THE NILGIRIS,TAMIL NADU,11.271724,76.644723
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Araihatty B.O,643221,BO,Delivery,THE NILGIRIS,TAMIL NADU,11.292057,76.718516
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Pilloormattam B.O,643238,BO,Delivery,THE NILGIRIS,TAMIL NADU,11.296282,76.776044
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Bickatti B.O,643209,BO,Delivery,THE NILGIRIS,TAMIL NADU,11.465428,76.685666
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Mulligoor B.O,643209,BO,Delivery,THE NILGIRIS,TAMIL NADU,11.280251,76.618888
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Kuruthukuli B.O,643004,BO,Delivery,THE NILGIRIS,TAMIL NADU,11.38919,76.643076
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Sree Madurai B.O,643212,BO,Delivery,THE NILGIRIS,TAMIL NADU,11.55,76.5
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Cherumulli B.O,643211,BO,Delivery,THE NILGIRIS,TAMIL NADU,11.439208,76.796762
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Nadugani B.O,643211,BO,Delivery,THE NILGIRIS,TAMIL NADU,11.471813,76.410686
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Kalhatti B.O,643005,BO,Delivery,THE NILGIRIS,TAMIL NADU,11.484025,76.687097
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,T R Bazaar B.O,643224,BO,Delivery,THE NILGIRIS,TAMIL NADU,11.464667,76.558095
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Pykaradam B.O,643237,BO,Delivery,THE NILGIRIS,TAMIL NADU,11.462455,76.603278
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Iduhatti B.O,643002,BO,Delivery,THE NILGIRIS,TAMIL NADU,11.459063,76.779821
Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Thummanatti B.O,643002,BO,Delivery,THE NILGIRIS,TAMIL NADU,11.427082,76.755973
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Kadamparai Power House B.O,642101,BO,Delivery,COIMBATORE,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Minparai B.O,642101,BO,Delivery,COIMBATORE,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Periya Kallar B.O,642106,BO,Delivery,COIMBATORE,TAMIL NADU,10.61255,76.9465
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Dasanaicken Palayam B.O,642202,BO,Delivery,COIMBATORE,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Vagatholuvu B.O,642202,BO,Delivery,TIRUPPUR,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Vellamalai B.O,642130,BO,Delivery,COIMBATORE,TAMIL NADU,10.6572837,77.0106593
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Arasampalayam B.O,642109,BO,Delivery,COIMBATORE,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Kothavadi B.O,642109,BO,Delivery,COIMBATORE,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Sulakkal B.O,642110,BO,Delivery,COIMBATORE,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Achipatti B.O,642002,BO,Delivery,COIMBATORE,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,R.Ponnapuram B.O,642002,BO,Delivery,COIMBATORE,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Nallamudi B.O,642117,BO,Delivery,COIMBATORE,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Vadugapalayam B.O,642001,BO,Non Delivery,COIMBATORE,TAMIL NADU,10.6711,76.9945
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Chinna Negamam B.O,642120,BO,Non Delivery,COIMBATORE,TAMIL NADU,10.7339,77.1187
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Kondegoundenpalayam B.O,642120,BO,Non Delivery,COIMBATORE,TAMIL NADU,10.7236,77.1088
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Ramachandrapuram B.O,642120,BO,Delivery,TIRUPPUR,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Zamin Kottampatti B.O,642123,BO,Non Delivery,COIMBATORE,TAMIL NADU,10.591,77.014
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Pethanaickanur B.O,642134,BO,Delivery,COIMBATORE,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Akkamalai B.O,642127,BO,Delivery,COIMBATORE,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Korangumudi B.O,642127,BO,Delivery,COIMBATORE,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Pannimade B.O,642127,BO,Delivery,COIMBATORE,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Sirukundra B.O,642127,BO,Delivery,COIMBATORE,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Mount Stuart B.O,642105,BO,Delivery,COIMBATORE,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Devambadi B.O,642005,BO,Delivery,COIMBATORE,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Nalluthukuli B.O,642005,BO,Delivery,COIMBATORE,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Thimmanguthu B.O,642005,BO,Delivery,COIMBATORE,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Reddiarur B.O,642007,BO,Delivery,COIMBATORE,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Andigoundanur B.O,642154,BO,Delivery,TIRUPPUR,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Bodipatti B.O,642154,BO,Delivery,TIRUPPUR,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Elayamuthur B.O,642154,BO,Delivery,TIRUPPUR,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Lakshmapuram B.O,642107,BO,Delivery,COIMBATORE,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Thippampatti B.O,642107,BO,Delivery,COIMBATORE,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Kondampatti B.O,642201,BO,Delivery,TIRUPPUR,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Kottamangalam B.O,642201,BO,Delivery,TIRUPPUR,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Kadathur B.O,642203,BO,Delivery,TIRUPPUR,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Jallipatti B.O,642112,BO,Non Delivery,TIRUPPUR,TAMIL NADU,11.077,77.51845
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Ammapatti B.O,642205,BO,Delivery,TIRUPPUR,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Doddampatti B.O,642205,BO,Delivery,TIRUPPUR,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Devanurpudur B.O,642207,BO,Delivery,TIRUPPUR,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Pollachi Division,Vallakondapuram B.O,642207,BO,Delivery,TIRUPPUR,TAMIL NADU,NA,NA
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Puliyankurichi B.O,636101,BO,Delivery,SALEM,TAMIL NADU,11.5071423,78.7974455
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Sitheri B.O,636101,BO,Delivery,SALEM,TAMIL NADU,11.5466245,78.8001921
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Aladipatti B.O,636104,BO,Delivery,SALEM,TAMIL NADU,11.8002668,78.3753195
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Aranoothumalai B.O,636104,BO,Delivery,SALEM,TAMIL NADU,11.7815557,78.347167
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Konanchettiyur B.O,636104,BO,Delivery,SALEM,TAMIL NADU,11.7495389,78.4214642
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Edappadi B.O,636105,BO,Delivery,SALEM,TAMIL NADU,11.4525884,78.6405649
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Mayambadi B.O,636105,BO,Delivery,SALEM,TAMIL NADU,11.3717008,78.5724189
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Naduvalur B.O,636105,BO,Delivery,SALEM,TAMIL NADU,11.5210955,78.6644401
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Naripadi B.O,636105,BO,Delivery,SALEM,TAMIL NADU,11.4120412,78.5643508
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Kalarampatti B.O,636107,BO,Delivery,SALEM,TAMIL NADU,11.5979858,78.4612121
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Unanthangal B.O,636142,BO,Delivery,NAMAKKAL,TAMIL NADU,11.452004,78.3803215
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Palaniyapuri B.O,636108,BO,Delivery,SALEM,TAMIL NADU,11.6089722,78.5341682
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Ramanaickenpalayam B.O,636108,BO,Delivery,SALEM,TAMIL NADU,11.6306654,78.5588684
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Thandavarayapuram B.O,636108,BO,Delivery,SALEM,TAMIL NADU,11.5905209,78.5547771
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Ammampalayam B.O,636141,BO,Delivery,SALEM,TAMIL NADU,11.5996077,78.6393444
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Veeragoundanur B.O,636119,BO,Non Delivery,SALEM,TAMIL NADU,11.6446777,78.4922829
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Varagur B.O,636112,BO,Delivery,SALEM,TAMIL NADU,11.6327977,78.7665679
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Pappanaickenpatti B.O,636114,BO,Delivery,SALEM,TAMIL NADU,11.7804569,78.5593527
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Vellalapatti B.O,636114,BO,Delivery,SALEM,TAMIL NADU,11.7268796,78.4528782
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Manivilundan B.O,636121,BO,Delivery,SALEM,TAMIL NADU,11.5962339,78.7131812
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Sathapadi B.O,636121,BO,Delivery,SALEM,TAMIL NADU,11.53809,78.6944809
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Thukkiampalayam B.O,636115,BO,Delivery,SALEM,TAMIL NADU,11.6812387,78.4002008
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Navalur B.O,636116,BO,Delivery,SALEM,TAMIL NADU,11.5221556,78.7414124
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Punavasal B.O,636116,BO,Delivery,SALEM,TAMIL NADU,11.5192373,78.7112
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Kalleripatti B.O,636117,BO,Delivery,SALEM,TAMIL NADU,11.6774412,78.4540799
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Thandanur B.O,636117,BO,Delivery,SALEM,TAMIL NADU,11.7237897,78.4669545
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Papparapatti B.O,637501,BO,Delivery,SALEM,TAMIL NADU,11.5337511,78.0562153
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Shenbagamadevi B.O,637501,BO,Delivery,NAMAKKAL,TAMIL NADU,11.505942,77.9906406
Tamilnadu Circle,Western Region Coimbatore,Salem East Division,Nalikalpatti B.O,636201,BO,Delivery,SALEM,TAMIL NADU,11.6037508,78.1343403
